pango_lineage	B.1.1.39	#462FBA
pango_lineage	B.1.1.40	#4530BB
pango_lineage	B.1.1.41	#4530BB
pango_lineage	B.1.1.43	#4531BB
pango_lineage	B.1.1.44	#4531BC
pango_lineage	B.1.1.45	#4431BC
pango_lineage	B.1.1.46	#4432BD
pango_lineage	B.1.1.47	#4432BD
pango_lineage	B.1.1.48	#4433BD
pango_lineage	B.1.1.49	#4433BE
pango_lineage	B.1.1.50	#4333BE
pango_lineage	B.1.1.51	#4334BF
pango_lineage	B.1.1.52	#4334BF
pango_lineage	B.1.1.53	#4335C0
pango_lineage	B.1.1.54	#4235C0
pango_lineage	B.1.1.55	#4236C0
pango_lineage	B.1.1.56	#4236C1
pango_lineage	B.1.1.57	#4236C1
pango_lineage	B.1.1.58	#4137C2
pango_lineage	B.1.1.59	#4137C2
pango_lineage	B.1.1.61	#4138C2
pango_lineage	B.1.1.62	#4138C3
pango_lineage	B.1.1.63	#4038C3
pango_lineage	B.1.1.67	#4039C4
pango_lineage	B.1.1.70	#4039C4
pango_lineage	B.1.1.71	#403AC4
pango_lineage	B.1.1.72	#403AC4
pango_lineage	B.1.1.74	#403BC5
pango_lineage	B.1.1.75	#403BC5
pango_lineage	B.1.1.77	#403CC5
pango_lineage	B.1.1.82	#403CC5
pango_lineage	B.1.1.83	#403DC5
pango_lineage	B.1.1.84	#403DC6
pango_lineage	B.1.1.86	#403EC6
pango_lineage	B.1.1.87	#403FC6
pango_lineage	B.1.1.88	#403FC6
pango_lineage	B.1.1.89	#4040C6
pango_lineage	B.1.1.90	#4040C6
pango_lineage	B.1.1.91	#4041C7
pango_lineage	B.1.1.92	#4041C7
pango_lineage	B.1.1.93	#4042C7
pango_lineage	B.1.1.95	#4042C7
pango_lineage	B.1.1.97	#3F43C7
pango_lineage	B.1.1.98	#3F43C8
pango_lineage	B.1.1.99	#3F44C8
pango_lineage	B.1.1.100	#3F44C8
pango_lineage	B.1.1.101	#3F45C8
pango_lineage	B.1.1.107	#3F45C8
pango_lineage	B.1.1.109	#3F46C8
pango_lineage	B.1.1.110	#3F46C9
pango_lineage	B.1.1.111	#3F47C9
pango_lineage	B.1.1.112	#3F48C9
pango_lineage	B.1.1.113	#3F48C9
pango_lineage	B.1.1.114	#3F49C9
pango_lineage	B.1.1.115	#3F49CA
pango_lineage	B.1.1.116	#3F4ACA
pango_lineage	B.1.1.117	#3F4ACA
pango_lineage	B.1.1.118	#3F4BCA
pango_lineage	B.1.1.119	#3F4BCA
pango_lineage	B.1.1.120	#3F4CCA
pango_lineage	B.1.1.121	#3F4CCB
pango_lineage	B.1.1.122	#3F4DCB
pango_lineage	B.1.1.123	#3F4DCB
pango_lineage	B.1.1.125	#3F4ECB
pango_lineage	B.1.1.127	#3F4ECB
pango_lineage	B.1.1.128	#3F4FCC
pango_lineage	B.1.1.129	#3F4FCC
pango_lineage	B.1.1.130	#3F50CC
pango_lineage	B.1.1.132	#3F50CC
pango_lineage	B.1.1.133	#3F51CC
pango_lineage	B.1.1.134	#3F52CC
pango_lineage	B.1.1.135	#3F52CD
pango_lineage	B.1.1.136	#3F53CD
pango_lineage	B.1.1.137	#3F53CD
pango_lineage	B.1.1.138	#3F54CD
pango_lineage	B.1.1.139	#3F54CD
pango_lineage	B.1.1.141	#3F55CE
pango_lineage	B.1.1.142	#3F55CE
pango_lineage	B.1.1.144	#3F56CE
pango_lineage	B.1.1.145	#3F56CE
pango_lineage	B.1.1.147	#3F57CE
pango_lineage	B.1.1.148	#3E57CE
pango_lineage	B.1.1.149	#3E58CF
pango_lineage	B.1.1.152	#3E58CF
pango_lineage	B.1.1.153	#3E59CF
pango_lineage	B.1.1.154	#3E59CF
pango_lineage	B.1.1.155	#3E5ACF
pango_lineage	B.1.1.157	#3E5AD0
pango_lineage	B.1.1.158	#3E5BD0
pango_lineage	B.1.1.159	#3E5CD0
pango_lineage	B.1.1.160	#3E5CD0
pango_lineage	B.1.1.161	#3E5DD0
pango_lineage	B.1.1.162	#3E5DD0
pango_lineage	B.1.1.163	#3E5ED0
pango_lineage	B.1.1.164	#3F5ED0
pango_lineage	B.1.1.165	#3F5ED0
pango_lineage	B.1.1.166	#3F5FD0
pango_lineage	B.1.1.168	#3F5FD0
pango_lineage	B.1.1.169	#3F60D0
pango_lineage	B.1.1.170	#3F60D0
pango_lineage	B.1.1.171	#3F61D0
pango_lineage	B.1.1.172	#3F61D0
pango_lineage	B.1.1.174	#3F62CF
pango_lineage	B.1.1.175	#3F62CF
pango_lineage	B.1.1.176	#3F63CF
pango_lineage	B.1.1.177	#4063CF
pango_lineage	B.1.1.178	#4064CF
pango_lineage	B.1.1.180	#4064CF
pango_lineage	B.1.1.181	#4065CF
pango_lineage	B.1.1.182	#4065CF
pango_lineage	B.1.1.184	#4066CF
pango_lineage	B.1.1.185	#4066CF
pango_lineage	B.1.1.186	#4067CF
pango_lineage	B.1.1.187	#4067CF
pango_lineage	B.1.1.189	#4068CF
pango_lineage	B.1.1.190	#4068CF
pango_lineage	B.1.1.191	#4069CF
pango_lineage	B.1.1.192	#4169CF
pango_lineage	B.1.1.193	#416ACF
pango_lineage	B.1.1.194	#416ACF
pango_lineage	B.1.1.196	#416BCF
pango_lineage	B.1.1.197	#416BCE
pango_lineage	B.1.1.198	#416CCE
pango_lineage	B.1.1.200	#416CCE
pango_lineage	B.1.1.201	#416DCE
pango_lineage	B.1.1.202	#416DCE
pango_lineage	B.1.1.203	#416ECE
pango_lineage	B.1.1.204	#416ECE
pango_lineage	B.1.1.205	#416FCE
pango_lineage	B.1.1.207	#426FCE
pango_lineage	B.1.1.208	#4270CE
pango_lineage	B.1.1.209	#4270CE
pango_lineage	B.1.1.210	#4271CE
pango_lineage	B.1.1.213	#4271CE
pango_lineage	B.1.1.214	#4271CE
pango_lineage	B.1.1.216	#4272CE
pango_lineage	B.1.1.217	#4272CE
pango_lineage	B.1.1.218	#4273CE
pango_lineage	B.1.1.219	#4273CE
pango_lineage	B.1.1.220	#4274CE
pango_lineage	B.1.1.221	#4374CD
pango_lineage	B.1.1.222	#4375CD
pango_lineage	B.1.1.224	#4375CD
pango_lineage	B.1.1.225	#4376CD
pango_lineage	B.1.1.226	#4376CD
pango_lineage	B.1.1.227	#4377CD
pango_lineage	B.1.1.231	#4377CD
pango_lineage	B.1.1.232	#4378CD
pango_lineage	B.1.1.234	#4378CD
pango_lineage	B.1.1.236	#4379CD
pango_lineage	B.1.1.237	#4379CD
pango_lineage	B.1.1.239	#437ACD
pango_lineage	B.1.1.241	#447ACD
pango_lineage	B.1.1.240	#447BCD
pango_lineage	B.1.1.242	#447BCD
pango_lineage	B.1.1.243	#447CCD
pango_lineage	B.1.1.244	#447CCD
pango_lineage	B.1.1.249	#447DCC
pango_lineage	B.1.1.251	#447DCC
pango_lineage	B.1.1.253	#447DCC
pango_lineage	B.1.1.254	#457ECC
pango_lineage	B.1.1.255	#457ECB
pango_lineage	B.1.1.256	#457ECB
pango_lineage	B.1.1.258	#457FCB
pango_lineage	B.1.1.261	#457FCB
pango_lineage	B.1.1.257	#4580CA
pango_lineage	B.1.1.262	#4580CA
pango_lineage	B.1.1.263	#4680CA
pango_lineage	B.1.1.265	#4681CA
pango_lineage	B.1.1.266	#4681C9
pango_lineage	B.1.1.267	#4682C9
pango_lineage	B.1.1.268	#4682C9
pango_lineage	B.1.1.269	#4682C9
pango_lineage	B.1.1.270	#4783C8
pango_lineage	B.1.1.271	#4783C8
pango_lineage	B.1.1.272	#4783C8
pango_lineage	B.1.1.273	#4784C8
pango_lineage	B.1.1.274	#4784C7
pango_lineage	B.1.1.275	#4785C7
pango_lineage	B.1.1.277	#4785C7
pango_lineage	B.1.1.279	#4885C7
pango_lineage	B.1.1.280	#4886C7
pango_lineage	B.1.1.282	#4886C6
pango_lineage	B.1.1.283	#4887C6
pango_lineage	B.1.1.284	#4887C6
pango_lineage	B.1.1.285	#4887C6
pango_lineage	B.1.1.286	#4988C5
pango_lineage	B.1.1.288	#4988C5
pango_lineage	B.1.1.289	#4988C5
pango_lineage	B.1.1.290	#4989C5
pango_lineage	B.1.1.291	#4989C4
pango_lineage	B.1.1.294	#498AC4
pango_lineage	B.1.1.296	#498AC4
pango_lineage	B.1.1.297	#4A8AC4
pango_lineage	B.1.1.298	#4A8BC3
pango_lineage	B.1.1.299	#4A8BC3
pango_lineage	B.1.1.300	#4A8CC3
pango_lineage	B.1.1.301	#4A8CC3
pango_lineage	B.1.1.302	#4A8CC2
pango_lineage	B.1.1.303	#4B8DC2
pango_lineage	B.1.1.304	#4B8DC2
pango_lineage	B.1.1.305	#4B8DC2
pango_lineage	B.1.1.306	#4B8EC1
pango_lineage	B.1.1.307	#4B8EC1
pango_lineage	B.1.1.308	#4B8FC1
pango_lineage	B.1.1.309	#4B8FC1
pango_lineage	B.1.1.310	#4C8FC0
pango_lineage	B.1.1.311	#4C90C0
pango_lineage	B.1.1.312	#4C90C0
pango_lineage	B.1.1.315	#4C91C0
pango_lineage	B.1.1.316	#4C91BF
pango_lineage	B.1.1.317	#4C91BF
pango_lineage	B.1.1.318	#4D92BF
pango_lineage	AZ.1	#4D92BF
pango_lineage	AZ.2	#4D92BE
pango_lineage	AZ.2.1	#4D93BE
pango_lineage	AZ.3	#4D93BE
pango_lineage	AZ.4	#4D94BE
pango_lineage	AZ.5	#4D94BD
pango_lineage	AZ.6	#4E94BD
pango_lineage	B.1.1.319	#4E95BD
pango_lineage	B.1.1.320	#4E95BD
pango_lineage	B.1.1.322	#4E95BC
pango_lineage	B.1.1.323	#4E96BC
pango_lineage	B.1.1.324	#4F96BC
pango_lineage	B.1.1.325	#4F96BB
pango_lineage	B.1.1.326	#4F97BB
pango_lineage	B.1.1.327	#4F97BB
pango_lineage	B.1.1.328	#4F97BA
pango_lineage	B.1.1.329	#5097BA
pango_lineage	B.1.1.330	#5098BA
pango_lineage	B.1.1.331	#5098B9
pango_lineage	B.1.1.332	#5098B9
pango_lineage	B.1.1.333	#5098B8
pango_lineage	B.1.1.334	#5199B8
pango_lineage	B.1.1.335	#5199B8
pango_lineage	B.1.1.336	#5199B7
pango_lineage	B.1.1.337	#519AB7
pango_lineage	B.1.1.338	#519AB7
pango_lineage	B.1.1.339	#529AB6
pango_lineage	B.1.1.340	#529AB6
pango_lineage	B.1.1.341	#529BB6
pango_lineage	B.1.1.342	#529BB5
pango_lineage	B.1.1.343	#539BB5
pango_lineage	B.1.1.344	#539BB4
pango_lineage	B.1.1.345	#539CB4
pango_lineage	B.1.1.346	#539CB4
pango_lineage	B.1.1.347	#539CB3
pango_lineage	B.1.1.348	#549DB3
pango_lineage	B.1.1.349	#549DB3
pango_lineage	B.1.1.350	#549DB2
pango_lineage	B.1.1.351	#549DB2
pango_lineage	B.1.1.352	#549EB2
pango_lineage	B.1.1.353	#559EB1
pango_lineage	B.1.1.354	#559EB1
pango_lineage	B.1.1.355	#559EB0
pango_lineage	B.1.1.356	#559FB0
pango_lineage	B.1.1.357	#569FB0
pango_lineage	B.1.1.358	#569FAF
pango_lineage	B.1.1.359	#56A0AF
pango_lineage	B.1.1.360	#56A0AF
pango_lineage	B.1.1.361	#56A0AE
pango_lineage	B.1.1.362	#57A0AE
pango_lineage	B.1.1.363	#57A1AE
pango_lineage	B.1.1.364	#57A1AD
